id,churn,treatment,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21
3174,0,0,-.076631203,1.6867669,-.76668864,.23731543,.0036503738,-1.0869119,2.1196883,-.54146528,-.24167345,1.6333344,.22111268,.020093393,4.6532092,0,0,0,0,0
3175,1,0,-.57997972,-.16036165,-.18371975,-.056493763,-.030643592,1.6730934,-.64684951,-.44040203,-.3486619,1.0946301,-.66226828,.45104927,-.49670222,0,0,0,0,0
3176,0,1,-.19066446,1.3223026,-.10764545,-.24296306,-.011227751,-.13148756,-.19141755,-.45090067,-.36336699,-1.3112586,-.21464534,-.66055179,-.56561458,0,0,0,0,0
3177,0,0,-.12625873,1.4153498,-.49263752,-.037951026,-.55246508,-.27861857,2.6727757,-.25744569,-.23411697,.49659997,-1.1087811,-.83451039,.61957002,0,0,0,0,0
3178,1,1,-.19561189,-1.2893157,-.45411679,-.093613498,-1.2436633,.71059555,-.50684494,-.21257554,-.39977816,-1.2228249,-1.4634981,-.29277208,-.049921241,0,0,0,0,0
3179,1,0,-.29443756,-.52932322,-.1277937,-.28115848,-.12438326,.15362303,-.19942932,-.0054911952,-.04678566,.83906513,.64055765,-1.1100748,-.57110512,0,0,0,0,0
3180,0,1,-.30431527,.3631596,-.27981469,-.15219113,.30340394,-.84521008,-.66928208,-.25948203,-.24112862,-.69318438,-.28958258,-1.0301363,-.35180646,0,0,0,0,0
3181,1,0,-.32166761,-.11693896,.41262665,-.22865197,.63377059,-.46019602,-.51911348,-.2534138,-.21459201,1.5683285,-.1242825,-1.4849318,-.047118116,0,0,0,0,0
3182,0,1,-.24818435,-.1065471,-.1539882,-.11317123,-.61510456,-1.0342438,-.28606808,-.54617959,-.12240374,-.58464909,-.0065778713,.85645765,-.23116249,0,0,1,0,0
3183,1,1,-.17979601,.91267592,-.26795906,-.021518173,.25788501,.27147761,-.030470198,-.17085452,-.52715021,-1.5959488,.4788875,.95013344,-.40423626,0,0,0,0,0
3184,0,0,-.13207798,.11425665,-.73937345,-.015916307,-.88071996,-.22185163,-.074392885,-.30500737,-.061623305,-.49681711,-.30687419,-.51437944,-.21374393,0,0,1,0,0
3185,1,1,-.18918282,.90138674,1.2055137,-.25240207,.015669879,-.077657804,.12849595,-.57816732,-.18549374,1.1694413,1.3357781,2.7427783,-.3200908,0,0,0,0,0
3186,1,0,-.25259212,-.072106898,.21210238,-.33081108,-.34025151,.36371648,-.084278241,-.46662632,-.12494215,.48059869,-.096316718,.88004047,-.57374346,0,0,0,0,0
3187,0,1,-.13959309,.5724324,-.2856074,.010223631,-.22362475,-1.2930871,-.41131845,-.45033973,-.51412743,.032707468,-1.135569,.035895407,-.58020985,0,0,0,0,0
3188,0,0,-.024376873,1.4277002,-.56217855,-.17667516,.50295275,-.036923338,-.33057022,7.5170026,-.29116774,.50166732,.6912064,.66984248,-.45065039,0,0,0,0,0
3189,0,0,-.40283477,.8714456,-.21495001,1.1735252,1.6967604,-1.0711007,-.58863789,-.10637658,3.3923979,.0038598846,-.054942068,.21942842,-.23463224,0,0,0,1,0
3190,0,1,1.2886659,.31571284,-.081479125,-.15650636,-.56138808,-.61532623,1.9175289,-.17520939,-.37635887,1.7836206,.011553417,-.34072867,-.072065674,0,0,0,0,0
3191,1,1,-.36240831,1.0897902,-.66812342,-.058335766,.27425447,-1.0759403,-.35605538,-.097735524,-.20950986,.10281407,.073367491,.12731282,-.55359352,0,0,0,0,0
3192,1,0,-.058604468,-.26721188,-.5734365,-.15861364,-.75915325,-.31433728,-.32425117,-.032403015,-.16297628,-.82714069,-.071983702,-.060027786,-.3826367,0,0,0,0,0
3193,0,1,-.43720734,-.15532275,.27598125,-.16806717,-.35516399,-1.0643524,-.30259252,-.19690055,6.1264672,-.21058975,-.70553786,2.8476684,-.46722728,0,0,0,0,1
3194,0,0,-.5810318,-.78642476,.73619556,-.17500919,1.738574,1.5367903,-.18311884,-.39504206,-.35149059,.94716179,-.080872104,-.20144443,-.24183731,0,0,0,0,0
3195,1,0,-.3942883,-1.4247071,-.25616565,-.067278691,-.023126714,.19450769,-.23224805,-.55147076,-.35352626,-.73293996,-1.6151358,.6026473,-.15563571,0,0,0,0,0
3196,1,1,-.093967699,-.15573746,-.12796035,-.29270065,-.020174488,-.13638499,2.3369122,-.12923397,-.013980762,.43424177,.22270605,-.99177462,-.024633238,0,0,0,0,0
3197,0,0,-.20171776,.92663002,-.48871523,-.27963415,-.039183848,-.8900649,-.35095105,-.56054956,-.42303738,.15629028,-.56229204,.24402565,-.054803416,0,1,0,0,0
3198,1,0,-.52234441,-.19853461,2.6618407,-.025200313,.7476685,.94297373,-.41272035,-.49472511,-.33107606,.73707205,-.42519468,-1.0062615,-.43733081,0,0,0,0,0
3199,0,1,-.33691224,.36633214,-.19823901,-.32257459,-.16185527,-.33394828,-.46497235,-.25919187,-.44005159,-.75237024,.00063432538,.25673351,-.069398001,1,0,0,0,0
3200,1,1,-.41879526,-.29461741,-.10401984,-.19575895,-.29903895,-.49609143,-.29717782,-.30864266,-.27564523,-.77851009,-.16019802,.2988444,-.46585163,0,0,0,0,0
3201,1,0,-.61720246,.078348167,1.9104512,-.081933498,.45161387,-.56606239,4.4028454,.5693391,16.123869,2.1242499,.10050523,.96788812,-.40927348,0,0,0,0,0
3202,0,0,-.3289803,1.1291573,-.49482304,-.30204535,.22924076,-.20629276,.91739297,2.0991256,-.42106351,1.8257436,2.2330415,.52750236,-.62295491,0,0,0,1,0
3203,0,1,-.13331065,1.4598918,-.64538229,-.14311676,.62940907,-.75343955,-.0050515081,-.18797642,-.46095517,.85482001,.13173641,.24003644,-.40863484,0,0,0,0,0
3204,1,1,2.0100286,-.56102991,-.57290536,-.0042672581,-.49636903,-.68771905,-.65067643,-.1813775,-.38123646,-.10848814,.25555068,-1.4588404,-.33845568,0,0,0,0,0
3205,0,0,-.32266182,-.25440434,-.47497225,-.212955,-.20509316,1.4987113,-.24652541,-.25911143,-.14831531,.012825186,-.39627343,-1.5285735,-.26285362,0,0,1,0,0
3206,1,0,.04838952,-.74581242,.81210846,-.053268258,.31494066,.33982402,-.085689321,-.53976494,-.33562794,1.8782858,-.061925881,-1.1557693,-.5236451,0,0,0,0,0
3207,0,1,-.35751969,.34907454,-.32714787,-.033128783,-.37664008,-1.2965193,1.7434391,-.16089667,-.21978545,1.1245778,-.21299863,-.2712535,-.036117908,0,0,0,0,0
3208,1,1,4.7660174,.57957435,-.68447882,-.11371494,-.58182126,-.24429998,-.099122293,-.58511454,-.13227989,-.51184493,.072011784,.41551533,2.482311,0,0,0,0,0
3209,0,0,-.024934081,.56050187,-.74123329,-.045846656,.012692496,-1.3392489,-.45725963,-.27027601,-.10715388,-.093976863,-.82160068,.12442225,-.013533447,0,0,0,0,0
3210,1,1,-.35633439,-.7700091,-.56166458,-.15822877,-.13156955,-.89349693,-.61413485,1.1151178,-.50945127,.050914079,-.087881908,.5607813,-.46196139,1,0,0,0,0
3211,0,1,-.2677975,-.52545309,-.2085657,-.24027239,-.25285792,.31622216,-.48075759,-.31498396,-.008747966,.26390857,-.91911632,-.63766116,-.54191965,0,0,1,0,0
3212,1,0,-.4531191,-.65370232,-.42002168,-.15240289,-1.0272018,-.59222817,-.62521237,-.16504399,.012873639,.055817187,.15072578,.28784424,-.28468338,0,0,0,0,0
3213,1,1,-.31294504,.92915797,-.13071696,-.27720681,-.1916565,-.64185864,-.29469505,.0087687401,-.26632932,-1.4477624,-1.4138886,.1299597,-.2490343,0,0,0,0,1
3214,0,0,.36132634,-.3001878,-.38475406,-.1662939,-.073603287,-.41502824,-.60587686,-.47091118,-.072270118,-.9115501,-1.5820019,-1.3791982,-.60892862,0,0,0,0,0
3215,0,1,-.18598861,.18388136,1.7185789,-.15657727,1.3555541,-.24568897,-.58437592,-.56134331,-.29894719,-1.3457879,-.35194018,-.46050355,-.13926268,0,0,0,0,0
3216,1,0,-.052565448,.046035029,-.05628841,-.28537533,-.025628807,-.6039598,-.58074147,-.58520311,-.30405283,-1.4936092,.61589396,.10755369,-.24128883,0,0,0,0,0
3217,0,1,-.065993592,.83984798,-.50452906,-.17614444,-.14693126,-.83391625,-.52400672,-.15084819,.039872982,-.12569304,-.27426076,1.9277697,-.30856878,0,0,1,0,0
3218,0,0,-.52004427,.20837924,-.20280656,-.12729022,-.35640645,-1.260303,-.010806601,-.52378702,-.36119053,-.97753006,-.71686327,-1.5409472,-.1906296,0,0,0,1,1
3219,1,0,-.24935713,.39987692,-.19524822,-.059156392,-.64136052,-.68072838,-.16406387,-.5685966,-.040848475,-.067835897,-1.7169923,.11901034,2.3289297,0,0,0,0,0
3220,1,1,-.084240369,-.73355806,3.0634377,-.29034138,.82196712,2.0858405,-.51229364,-.036283124,-.37157327,.015186922,-.27642202,-1.1073152,-.23752798,0,0,0,0,1
3221,1,0,-.49337634,-.48224542,-.76043004,-.17723599,-.52851087,-.54428899,-.35153508,-.26806289,-.067084871,-.012066707,-.90685689,-.3212736,-.27634096,0,0,0,0,0
3222,1,1,-.34922457,-2.1846039,-.52511442,.0037632037,-.63883269,.78544074,-.44224435,-.27002376,-.4137066,.80029786,1.199505,2.6687038,-.092986725,0,0,1,0,0
3223,0,0,-.47732082,1.581002,-.76927757,.77886784,-.07134825,-1.2199483,1.0334545,-.14625812,-.096826181,.15011705,-.063386522,-.080535822,-.07184393,0,0,0,0,0
3224,0,1,.064946152,1.3092369,-.22756429,-.16539888,-.63279551,-.081755243,-.63199419,-.42590263,-.41082606,1.9149357,-.80624378,2.093863,-.40856293,0,0,0,0,0
3225,0,0,.041764557,.25328916,-.27808094,-.29861441,-.69044149,-.056799732,-.33125007,-.10973392,-.35709167,.44232276,.26816815,.031420689,-.20330358,0,0,0,0,0
3226,1,1,-.34651405,-.018578991,-.04266981,-.087194122,-.21428423,-.65055776,.68094283,2.0682318,-.28802195,1.0535214,2.9336603,-.12061124,-.54951268,0,0,0,0,0
3227,0,1,-.44501713,.39927661,-.75191551,.37059373,-.6650117,-1.3153512,-.67049485,1.9592819,4.4954052,-1.1546252,-.62663919,.036429893,-.039871827,0,1,0,0,0
3228,1,0,-.27950475,-.2180416,-.42285228,-.26954076,1.8957739,1.295157,-.40215293,-.31071559,-.076591507,-1.4372931,-1.0009094,.94120079,2.6634085,0,0,0,0,0
3229,1,1,-.3991001,-.89773971,-.33951011,-.28751087,-.62018883,-1.2299334,-.12717505,-.33956566,-.12879977,.44132417,-.027676551,-1.2653594,-.27805373,0,0,0,0,0
3230,0,0,-.43286237,1.282372,-.71453291,-.075699709,-.13453373,-.77283245,.01808631,-.22189921,-.082249627,-.17283428,-1.1816769,.56575739,-.20260736,0,0,0,0,0
3231,0,1,-.082053475,.61902523,-.31423694,.20292559,1.5198263,-.13254826,-.42209855,-.59562528,-.44576216,-1.0025057,-.19197504,1.2182146,-.13011491,0,0,0,0,0
3232,1,0,1.038294,-1.5301877,.66858184,-.094488278,1.7443833,-.33640313,-.22862171,-.2197393,.92916012,-1.2155994,-1.135693,.070291176,-.11672661,0,0,0,0,0
3233,0,0,-.25751448,1.2101759,-.81644458,-.31474927,1.0309854,-.062803388,-.049461935,-.23336585,-.065328762,-.25569004,-.027137583,.75486445,-.59933853,0,0,1,0,0
3234,0,1,-.61652124,.82599354,1.2002546,-.017672539,1.378207,-.6380856,6.3747568,-.24012151,-.13121258,3.1892443,-.18908805,-.41111735,-.26714739,0,0,0,0,0
3235,1,0,-.54190165,1.1597565,-.6938954,-.26486909,-.027914755,-.54649711,-.27794358,.44907007,-.16466239,-1.4554791,3.4168491,-.015829083,1.7914959,0,0,0,0,1
3236,1,1,3.4175558,-.021467229,-.9556998,.00066381757,-1.0641065,-1.1806796,-.69002736,4.9925833,.59482712,.31462964,.21373892,-.28932691,-.17262752,0,0,0,0,0
3237,1,1,-.046358258,-.011274295,-.48945329,-.20944239,-.95241952,2.2641294,-.37623006,-.3152737,-.40687126,-.12634695,-1.0384622,-.76329976,-.04304187,0,0,0,0,0
3238,0,0,-.068292275,.38160485,.21988666,-.12845036,-.50792861,-.37610739,5.1969857,.98355091,1.3494306,1.7551818,.21743035,.014715066,-.54703003,0,0,0,0,0
3239,1,0,-.32708639,-.33797082,-.14209092,-.14683864,.016149869,2.5684555,-.45874801,-.010739864,-.018575173,.54029512,.33202952,-.47510067,.0019198576,0,0,0,0,0
3240,0,1,-.41600743,-.32071981,-.51392978,-.21902977,-.40968388,-.90731287,-.6472922,1.9692301,-.37354508,-.11214503,-.53186464,-.020547211,-.13984948,0,0,0,0,0
3241,0,1,-.26828355,-.82938576,-.74680811,-.054998599,-.70182383,-.35648838,-.098672301,-.1380225,-.5170002,-1.564054,-1.6732956,-1.0688709,-.4570128,0,1,0,0,0
3242,0,0,-.07864964,.036782853,-.84723127,-.31646028,.0069787796,.93368912,.017541027,-.068934008,-.27531117,-.50530529,-1.7221911,-.80149913,-.022618193,0,0,0,0,0
3243,1,0,-.59406656,1.468672,-.05798379,-.067350514,.033487745,-1.1538678,-.54657394,-.34913659,-.39122781,-.6593495,-1.7932261,2.438585,-.3064225,0,0,0,0,0
3244,1,1,-.15683103,-.3200295,4.5515633,-.08035221,.82323045,-.52268052,-.61057073,-.35511801,-.37612981,-.65725482,-.11362688,-.15030318,-.11495996,0,0,0,0,0
3245,0,0,-.21900845,.49116498,.084250897,-.17256659,-.13807961,-.46827719,.44316438,-.2400029,1.8910904,1.8747191,1.8115796,1.7649474,-.23105887,0,0,0,0,0
3246,1,1,-.15139663,-.87921697,-.51793635,-.29185298,.120524,1.0593505,-.46696678,-.54150629,-.26611412,.82549626,.10924865,.41379622,-.43542722,1,0,0,0,1
3247,0,1,.045240104,.19425051,-.78905076,-.1796474,-.0529995,.030235434,-.087179646,-.43852696,-.065768592,-.64644074,-.31855112,-1.0630255,2.2690713,0,0,0,0,0
3248,1,0,-.1377479,1.0618941,-.22273964,.0051540919,-.53072572,-1.0842146,.74979162,-.33078846,.02626466,.11419312,2.2406011,.1208043,.00086578709,0,0,0,1,0
3249,1,0,-.34960851,.57642329,-.73310512,-.11560459,-.2602748,-.65884095,-.36448267,-.30040243,-.21000607,-.076811612,2.1052773,.20210598,1.9472617,0,0,0,0,0
3250,1,1,-.15452582,-1.3707826,-.077386051,-.14849883,-.16848075,.014521537,-.25040776,-.27118573,-.37238547,.41580349,-.087301984,-.023410646,-.41800421,0,0,0,0,0
3251,0,1,-.42537281,.44232282,-.09294802,-.20632178,-.29099539,.13567567,-.017506614,-.29782799,-.27412868,.09735959,-.6313464,.24827307,-.45298466,0,0,0,1,0
3252,0,0,-.26567936,-.35495248,-.55507594,-.054875225,1.1721147,-.37456226,4.0037303,.99584162,-.17319956,3.2239354,.47712576,-1.6370183,-.52860337,1,0,0,0,0
3253,1,0,-.42846161,-.66113299,-.54203349,-.10714048,-.69373012,-.41727456,-.64663351,-.11128794,-.078474626,.65040636,1.0806229,-.045659866,-.3981652,0,1,0,0,0
3254,1,1,-.29196778,.15705283,-.32772779,-.019514896,-.30885074,-.356502,-.54398346,-.066636495,-.25151375,-.80175686,.013063489,1.4311215,-.29761586,0,0,0,0,0
3255,0,0,1.0293384,.31810179,-.44874471,-.11137863,-.74770647,-1.3190043,-.62359214,4.4069695,-.52332342,-.69793296,1.460568,.6426456,-.21299078,0,0,0,0,0
3256,0,1,-.3901799,.48908177,-.76016933,-.33432248,.039132208,-1.2750796,-.62478572,-.27565131,-.39889249,-1.4417422,-.087110795,.35763934,-.47052211,1,0,0,0,0
3257,0,0,-.47819,.4028115,.073192663,-.0337332,1.330819,-1.0306683,3.980829,-.51494992,-.42832425,1.5881835,.36655593,.74883252,-.049181364,0,0,0,0,0
3258,1,0,-.089576222,.0068482668,-.84693301,-.25141466,-.13612437,.3646237,-.61632872,-.01998212,-.10106851,-.69333017,-.30195192,-.70724922,-.39687645,0,0,0,0,0
3259,0,1,-.36655971,-.34136271,-.60455233,-.15635602,-.4533096,-.4170976,-.31632119,-.44414169,-.21580689,.10693297,-.20405073,-.24941188,.015039057,0,0,1,0,0
3260,1,1,-.23006612,-.25163963,-.22420698,-.11673395,-.20644221,-1.1748445,-.25770068,-.52564412,.44049951,.084052846,-.024545394,.088365346,-.12318497,0,0,0,0,0
3261,1,1,-.19774517,-1.1743331,-.20278616,-.29230496,-.51866949,1.1920506,-.515288,-.076234631,-.17165957,.84497499,1.1118132,-.66789699,.014044146,0,0,0,0,1
3262,1,0,-.38174903,-1.7693201,-.079857305,.023053456,-.49196634,.51390678,-.63380325,-.20567444,-.10867639,1.2288921,.8916474,-.52303034,-.51939374,0,0,1,0,0
3263,0,1,-.27584907,.23403852,-.73336953,-.33267805,-.3470853,-1.2006712,-.63662738,2.1419673,-.35304108,-.54580861,-.73914909,-.18387371,-.14795811,0,0,0,0,0
3264,0,0,-.22643949,.20840399,-.67309105,-.030922277,1.7124046,-1.1220227,-.34262434,1.2990375,-.23745865,-1.0539809,-.63389111,2.138103,-.26236907,0,0,0,0,0
3265,0,0,.0065243165,2.0738156,-.72823673,.70281261,-.44196939,-1.1176039,-.61026198,-.34920111,1.1404994,-.17879376,-1.3923513,-.19357094,-.55334252,0,0,0,0,0
3266,1,0,-.34261113,-.54994196,-.11097306,-.23694222,-.06413722,2.4748232,-.2091334,-.24896821,-.3138428,.18275215,-.095724545,-.28823769,-.54552865,0,0,0,0,0
3267,0,1,-.27417016,.74202251,-.057404466,-.047052938,.35490906,-.79060251,-.12276994,-.41943085,-.00051121676,.11469808,-.0077670235,1.1461751,-.43459788,1,0,0,0,0
3268,1,1,-.38671529,.4369747,-.45838115,-.29237106,-.011448896,-.83328128,2.088825,1.5277094,.0041069356,.18522194,.26590157,-.56618935,4.0994611,0,0,0,0,0
3269,1,1,-.40462446,-.60331571,-.1071495,-.118218,-.038999792,2.3094852,-.33595422,-.5860607,-.42954788,-1.1538286,-.34787795,.096853539,-.021288889,0,0,0,0,1
3270,0,0,-.1361915,1.281351,-.79101807,-.19831869,.19864051,-.20271777,-.010767676,-.22403744,-.0061473483,-.94152313,-.76980031,.79696941,-.38142884,0,0,1,0,0
3271,0,1,-.14588851,.57077366,-.26473758,-.074302718,-.18435879,-1.2335647,-.61577845,-.60175604,3.0174575,-.98653978,-.24868552,.67328703,-.058693383,0,0,0,0,0
3272,1,0,-.25242606,-.39709878,.23860796,-.20067887,-.083009601,-.56373632,.0023496207,-.16320994,-.26195744,-1.4588016,-.1384358,-1.3599328,-.22474883,0,0,0,0,0
3273,1,0,.15879059,-.36091325,-.44152907,-.28504315,-.35208395,.26384133,-.68277121,-.45162904,-.42408952,-1.5034783,.63877797,-.37935162,-.45030096,0,0,0,1,0
3274,0,0,-.13034724,.30548462,-.54588616,-.17158875,-.011524361,-.07711181,-.18232034,-.022319762,-.30034614,.68438184,.49212778,-1.495203,-.016864493,0,1,0,0,0
3275,1,1,1.2676617,-2.1033461,3.2472615,.0077481633,1.0388768,-.17827572,-.23200467,-.56195456,-.21153666,.30412048,-.11140889,-.47985092,-.40171239,0,0,0,0,0
3276,0,1,-.081493407,2.1947751,-.20317067,1.8175969,.33415726,-1.1941135,-.53075373,-.41246867,-.33856291,-.34511101,-1.2497516,-.89077586,.013452074,1,0,0,0,0
3277,0,0,-.42877477,-.49013194,-.14150485,-.21768945,-.23020411,.64812046,-.47340205,-.52214056,-.26319063,.76669157,-.36039653,-.76748824,-.25532079,0,0,0,1,0
3278,1,1,-.5131489,.92414439,-.20289472,-.24958615,-.64899784,-.61432225,-.066453308,.4825761,-.46628022,.32931554,.55491734,-1.2822127,-.40164527,0,0,0,0,0
3279,0,1,-.58663082,1.688024,-.1135645,.035063446,.059787791,-1.0372968,-.24321376,-.24335372,-.22477621,-.056617547,-1.1308734,-.32739836,-.38850042,0,0,0,1,0
3280,1,0,-.016965128,.85451186,-.50511956,-.071078457,-.5008592,-.44231465,-.26621827,-.051233273,-.22309381,-.027696516,-1.4870437,-1.6642978,-.058553401,0,0,0,0,0
3281,0,0,1.3242244,-1.3788691,-.37271816,-.19588038,-1.0250664,-.97195458,-.40300965,-.18599711,-.28073692,-.15592848,-.14503239,.13690206,-.18554577,0,0,0,0,0
3282,0,1,-.23577985,1.2096844,-.40984714,-.22210653,.66789496,-1.1736671,.1015408,-.41233131,-.33109125,.71974462,.13417365,1.065703,-.05712653,0,0,1,0,0
3283,1,0,-.11346182,-1.3879505,-.3159146,-.026454084,-.25422904,1.7018743,-.45714632,-.40190443,-.085790321,.079995759,.28315541,-1.6368989,-.19437857,0,0,0,0,0
3284,1,1,-.19028218,.41210258,-.42567223,-.13539103,-.72770375,.249736,-.42689753,-.57043004,-.26891512,.3568716,-.079311579,.16713181,-.23358966,0,0,0,0,0
3285,1,0,-.40232047,-2.2620885,2.7728415,-.1041967,1.2117628,-.085966371,-.50751162,-.33769846,-.49635985,.058626983,.12522179,.33154246,-.39010558,0,0,0,0,0
3286,0,0,-.11477102,1.0364879,-.82219124,-.08247602,-.17830895,-1.0998023,-.57629538,-.5769676,-.080273122,-.77278274,-.43901622,-.053100478,-.13049874,0,0,0,0,0
3287,1,1,-.43045625,.85590482,.083376251,-.022143845,-.12085329,-1.1577852,3.3287368,.49310175,3.9485312,1.7492532,.68829209,4.0161672,-.19990447,0,0,0,0,0
3288,0,1,-.29044247,1.1732869,-.1686969,-.27338943,1.7482749,-.31257108,.00084474002,-.39379105,.0010385149,1.3853767,2.2949059,-1.1667789,-.21321483,0,0,0,0,0
3289,0,0,-.27684173,1.3296422,-.83216965,1.8581443,.254168,-1.0332739,-.32140055,-.56856322,-.38464174,-.92677528,-.6734342,.050533146,2.5907035,0,0,0,0,0
3290,1,0,-.077065162,-.87043899,.23895423,-.22416499,-.29282793,.51645398,-.43120527,-.30495325,-.4161931,-.0013287984,.2330724,.69959599,-.5157181,0,0,0,0,1
3291,0,1,-.41691431,.085321568,.11098817,-.31501049,1.3566953,-.1895698,-.17683339,-.57332921,-.14986299,1.1054482,.010615689,2.0559113,-.60102701,0,0,0,0,0
3292,1,1,.19891946,.10355824,1.0634439,-.25088242,.14713901,-1.0510573,-.16279076,-.34378383,-.22337548,1.5722243,.16115312,.50693738,-.28641731,0,0,0,0,0
3293,0,0,-.33397049,1.3847785,-.03871027,-.2046385,-.35670525,-1.054386,-.33745903,-.47069117,-.011477246,-.11179647,-1.5967454,-.33159599,-.34049401,0,0,1,0,0
3294,1,0,.14203118,.23400216,.36263794,-.25681335,.9436453,-.068897843,-.29509404,-.27744359,-.36685196,.37317055,-.095016286,-1.0180101,-.26781008,0,0,0,0,0
3295,1,1,-.11002339,-.95504057,-.21305093,-.23084906,-.35659131,-1.0217377,-.010012108,-.43988895,-.30776283,-.42663753,-1.4899629,.25518814,-.52059019,0,0,0,0,0
3296,0,1,-.49444261,.81204325,-.44215322,.36749035,-.079555869,-.69611788,.20025781,.03365954,-.053641107,.17705892,.0072985063,-.2338202,-.36177489,1,0,0,0,0
3297,0,0,-.30273807,.70507985,-.85410494,-.26196629,-.87181497,-.0868956,-.3310287,-.47574764,-.040938411,.014240888,.20726302,.39921033,-.54282099,0,0,1,0,0
3298,1,0,.24018139,-.32943591,-.59379107,-.087050892,-.70059592,.92799157,-.5852868,.021299561,-.12723191,-1.3227501,-1.1425426,-.75970191,-.24926336,0,0,0,0,0
3299,0,1,-.11162566,.097197577,-.62793636,-.051438879,.022649717,-.70039421,-.27935791,-.19106698,-.15749975,-.86977077,-.70529181,-1.1720524,2.134093,0,0,0,0,0
3300,1,1,-.48962128,-.29459026,-.79655772,-.28053802,.30744466,1.1172109,-.61632812,-.38451314,-.10641228,-1.4477315,-.81961578,.12785795,-.61867046,0,0,0,0,0
3301,0,0,-.032753382,-.36789224,.0082801683,.016427051,-.28993014,-.3415412,-.5536477,-.57862109,-.18522812,-1.4151831,-1.1626127,-.74740779,-.40114063,0,0,0,0,0
3302,1,0,-.41483745,-.73418528,-.088542685,-.0036854523,-.42489609,-.052059054,-.3516067,2.0237901,-.12774311,.054241594,.63371247,.034291413,-.30272448,0,0,0,0,0
3303,0,1,-.56254607,.59493792,-.73961264,-.25719306,.94400859,.071748517,-.68531388,-.18588103,-.51825833,1.53381,.23297457,-1.0403036,-.17584136,0,0,1,0,1
3304,1,1,-.10452514,-1.7717249,-.20219962,-.32283685,-.54101831,-.85737288,-.18075518,-.059092425,1.476495,.93825215,-.57064903,-.026087526,-.15333453,0,0,0,0,0
3305,1,0,-.34215227,-.20511806,1.9953358,-.21900044,.47826135,1.8274593,-.2929776,-.39066273,-.15950595,1.8327665,-.31683204,.44640118,-.17929682,0,0,0,0,1
3306,1,1,-.36542997,.66788733,-.16380408,.010811505,1.934922,-.34457502,.94462842,-.094871819,-.44132975,2.6356478,1.6755239,-.36373091,-.53058952,0,0,0,0,0
3307,0,1,-.36028042,.73498237,-.70941812,-.2017204,-.76487273,-1.078406,1.4979632,1.234062,.57230371,1.9183959,.48443305,.31308535,-.29377452,0,1,0,0,0
3308,0,0,-.36355206,.74358481,-.095217831,-.17990316,.023015482,-.77510726,-.056011263,1.8833857,-.31980538,.7699877,2.4449632,.47127625,-.56598645,0,0,0,0,0
